team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Germany National Team,Germany,2020,Germany,8,4,4,0,7,3,4,0,0,0,1,1,0,2.63,2.25,3,1,0,0,9,30,7,23,37,25,12,20,10,5,2,15,8,24,18,36,102,72,180,5,2,3,3,2,1,0,0,0,7,3,4,55,32,23,5,2,3,62,62,61,177,104,73,79,49,30,98,55,43,72,35,37,12,9,3,1,1,0,11,8,3,6,4,2,2,0,2,0,0,0,2.5,3,2,4.63,6.25,3,3.75,5,2.5,0.88,1.25,0.5,1.63,2.5,0.75,1.5,2.25,0.75,0.13,0.25,0,8,8,6,5,4,3,4,4,4,4,3,3,4,4,2,1,1,0,0,0,2,3,4,5,0,0,0,0,1,1,0,0,2,3,3,4,100,100,75,63,50,38,100,100,100,100,75,75,100,100,50,25,25,0,0,0,25,37,50,62,0,0,0,0,25,25,0,0,50,75,75,100,6,3,2,4,2,2,2,1,0,75,38,25,100,50,50,50,25,0,88,75,100,-5,63,50,75,38,50,25,0,0,0,88,75,100,7,3,4,88,75,100,2,0,2,25,0,50,1,1,0,13,25,0,75,100,50,25,0,50,0,0,0,6.88,8.00,5.75,0.63,0.5,0.75,88,88,88,88,63,25,13,0,2.98,3.52,2.44,1.17,1.19,1.16,138,2,5,1,2,5,4,2,4,5,1,0,0,0,1,1,2,1,1,0,0,0,13,25,0,0
England National Team,England,2020,England,8,4,4,0,7,4,3,0,0,0,1,0,1,2.63,3,2.25,1,0,0,11,37,6,31,43,24,19,21,16,3,3,18,13,19,17,23,120,120,120,5,3,2,3,1,2,0,0,0,6,3,3,34,22,12,9,2,7,62,64,61,123,67,56,73,39,34,50,28,22,80,36,44,21,13,8,3,1,2,18,12,6,7,4,3,1,0,1,0,0,0,2.75,3,2.5,5.38,6,4.75,4.63,5.25,4,0.75,0.75,0.75,3,3.5,2.5,2.63,3.25,2,0.38,0.25,0.5,8,8,8,7,5,4,4,4,4,4,3,2,4,4,4,3,2,2,0,0,0,1,3,4,0,0,0,0,1,2,0,0,0,1,2,2,100,100,100,88,63,50,100,100,100,100,75,50,100,100,100,75,50,50,0,0,0,12,37,50,0,0,0,0,25,50,0,0,0,25,50,50,8,6,4,4,3,2,4,3,2,100,75,50,100,75,50,100,75,50,88,100,75,0,63,75,50,38,25,50,0,0,0,75,75,75,5,3,2,63,75,50,0,0,0,0,0,0,3,1,2,38,25,50,88,100,75,13,0,25,0,0,0,4.25,5.50,3.00,1.13,0.5,1.75,63,63,38,13,0,0,0,0,2.10,2.35,1.86,1.13,0.89,1.36,175,3,4,5,5,5,2,4,4,5,2,1,0,0,1,1,0,0,1,0,0,0,13,0,25,0
Republic of Ireland National Team,Republic of Ireland,2020,Republic of Ireland,9,4,5,0,3,2,1,5,2,3,1,0,1,1.56,2,1.2,3,0,0,33,7,5,2,12,7,5,5,2,2,3,3,-1,115,72,225,161,180,150,5,2,3,3,2,1,3,0,3,3,2,1,57,32,25,18,6,12,52,57,48,122,69,53,39,17,22,83,52,31,118,45,73,2,2,0,1,0,1,1,2,-1,2,2,0,6,2,4,1,0,1,1.33,2,0.8,1.33,1.75,1,0.78,1.25,0.4,0.56,0.5,0.6,0.33,0.5,0.2,0.22,0.5,0,0.11,0,0.2,7,5,0,0,0,0,4,3,0,0,0,0,3,2,0,0,0,0,2,4,9,9,9,9,0,1,4,4,4,4,2,3,5,5,5,5,78,56,0,0,0,0,100,75,0,0,0,0,60,40,0,0,0,0,22,44,100,100,100,100,0,25,100,100,100,100,40,60,100,100,100,100,3,0,0,2,0,0,1,0,0,33,0,0,50,0,0,20,0,0,33,50,20,36,56,50,60,33,50,20,33,0,60,33,50,20,8,4,4,89,100,80,7,2,5,78,50,100,0,0,0,0,0,0,22,50,0,67,50,80,11,0,20,6.33,8.00,5.00,2,1.5,2.40,100,100,89,67,56,22,22,11,1.57,1.86,1.35,1.35,1.06,1.58,33,0,0,1,1,1,0,0,0,4,0,1,0,0,0,0,0,3,1,56,50,60,11,0,20,11
Greece National Team,Greece,2020,Greece,10,5,5,0,4,2,2,2,1,1,4,2,2,1.4,1.4,1.4,3,0,0,31,12,14,-2,26,16,10,7,5,9,5,-2,0,75,64,90,64,50,90,2,0,2,5,4,1,3,1,2,4,2,2,68,42,26,25,12,13,55,58,53,194,110,84,72,41,31,122,69,53,98,58,40,4,2,2,9,7,2,-5,-5,0,3,1,2,3,1,2,4,3,1,1.2,0.8,1.6,2.6,3.2,2,1.2,1.4,1,1.4,1.8,1,1.3,1.8,0.8,0.4,0.4,0.4,0.9,1.4,0.4,10,8,5,2,1,0,5,5,4,1,1,0,5,3,1,1,0,0,0,2,5,8,9,10,0,0,1,4,4,5,0,2,4,4,5,5,100,80,50,20,10,0,100,100,80,20,20,0,100,60,20,20,0,0,0,20,50,80,90,100,0,0,20,80,80,100,0,40,80,80,100,100,8,4,1,5,3,1,3,1,0,80,40,10,100,60,20,60,20,0,40,40,40,-6,20,0,40,50,80,20,30,20,40,40,40,40,5,1,4,50,20,80,6,3,3,60,60,60,1,1,0,10,20,0,30,20,40,30,20,40,40,60,20,6.80,8.40,5.20,2.5,2.4,2.60,90,80,60,60,40,30,20,10,2.26,2.56,1.95,1.25,1.21,1.30,60,0,0,1,2,2,1,2,1,3,2,1,3,3,0,1,1,2,1,20,20,20,40,40,40,10
Armenia National Team,Armenia,2020,Armenia,10,5,5,0,3,2,1,1,0,1,6,3,3,1,1.2,0.8,5,0,0,39,14,25,-11,39,16,23,8,6,8,17,0,-11,64,56,75,36,56,26,1,1,0,6,2,4,3,2,1,5,3,2,38,26,12,24,14,10,44,46,41,157,89,68,65,39,26,92,50,42,115,48,67,7,4,3,10,4,6,-3,0,-3,3,1,2,2,2,0,5,2,3,1.1,1,1.2,3.9,3.2,4.6,1.4,1.6,1.2,2.5,1.6,3.4,1.7,1.6,1.8,0.7,0.8,0.6,1,0.8,1.2,10,9,7,4,3,2,5,4,3,2,1,1,5,5,4,2,2,1,0,1,3,6,7,8,0,1,2,3,4,4,0,0,1,3,3,4,100,90,70,40,30,20,100,80,60,40,20,20,100,100,80,40,40,20,0,10,30,60,70,80,0,20,40,60,80,80,0,0,20,60,60,80,10,5,1,5,3,0,5,2,1,100,50,10,100,60,0,100,40,20,30,40,20,25,10,20,0,60,40,80,30,40,20,50,60,40,3,1,2,30,20,40,5,2,3,50,40,60,2,2,0,20,40,0,30,20,40,20,40,0,50,40,60,3.80,5.20,2.40,2.4,2.8,2.00,100,90,80,50,40,40,20,20,1.77,2.02,1.52,1.92,1.65,2.19,110,3,3,0,1,0,0,1,3,3,2,2,2,4,0,1,3,8,3,10,0,20,60,60,60,20
Hungary National Team,Hungary,2020,Hungary,10,5,5,0,6,4,2,0,0,0,4,1,3,1.8,2.4,1.2,4,0,0,16,13,13,0,26,11,15,7,6,4,9,3,-3,69,64,75,69,113,50,2,2,0,5,3,2,3,0,3,4,2,2,55,28,27,27,14,13,49,52,46,136,86,50,55,34,21,81,52,29,143,67,76,4,2,2,8,3,5,-4,-1,-3,3,1,2,2,2,0,5,2,3,1.1,1,1.2,2.6,2.2,3,1.3,1.4,1.2,1.3,0.8,1.8,1.2,1,1.4,0.4,0.4,0.4,0.8,0.6,1,10,8,6,2,0,0,5,3,3,0,0,0,5,5,3,2,0,0,0,2,4,8,10,10,0,2,2,5,5,5,0,0,2,3,5,5,100,80,60,20,0,0,100,60,60,0,0,0,100,100,60,40,0,0,0,20,40,80,100,100,0,40,40,100,100,100,0,0,40,60,100,100,9,2,1,4,1,0,5,1,1,90,20,10,80,20,0,100,20,20,60,80,40,23,20,40,0,50,60,40,30,0,60,40,40,40,4,2,2,40,40,40,6,3,3,60,60,60,1,1,0,10,20,0,30,20,40,20,40,0,50,40,60,5.50,5.60,5.40,2.7,2.8,2.60,80,70,60,40,40,30,0,0,1.54,1.94,1.14,1.40,1.14,1.66,50,1,2,0,1,2,1,0,4,2,1,3,1,1,3,1,1,0,2,0,0,0,40,20,60,0
Cyprus National Team,Cyprus,2020,Cyprus,10,5,5,0,3,1,2,1,1,0,6,3,3,1,0.8,1.2,5,0,0,40,15,20,-5,35,17,18,7,8,10,10,-3,-2,60,64,56,45,45,45,2,1,1,5,2,3,3,2,1,3,1,2,57,28,29,14,7,7,54,55,54,145,72,73,58,24,34,87,48,39,89,45,44,8,5,3,12,6,6,-4,-1,-3,2,1,1,2,1,1,6,3,3,0.8,0.8,0.8,3.5,3.4,3.6,1.5,1.4,1.6,2,2,2,2,2.2,1.8,0.8,1,0.6,1.2,1.2,1.2,10,9,7,4,3,1,5,5,3,2,2,0,5,4,4,2,1,1,0,1,3,6,7,9,0,0,2,3,3,5,0,1,1,3,4,4,100,90,70,40,30,10,100,100,60,40,40,0,100,80,80,40,20,20,0,10,30,60,70,90,0,0,40,60,60,100,0,20,20,60,80,80,9,6,2,5,4,1,4,2,1,90,60,20,100,80,20,80,40,20,30,20,40,0,20,20,20,50,40,60,30,40,20,30,20,40,3,1,2,30,20,40,6,3,3,60,60,60,2,1,1,20,20,20,20,20,20,20,20,20,60,60,60,5.70,5.60,5.80,1.4,1.4,1.40,90,90,80,70,60,50,40,40,1.66,1.61,1.70,1.70,1.59,1.81,140,1,2,2,3,1,1,0,3,2,3,3,1,3,2,2,2,1,3,10,20,0,60,60,60,30
Israel National Team,Israel,2020,Israel,11,5,6,0,3,2,1,3,2,1,5,1,4,1.09,1.6,0.67,5,0,0,35,16,18,-2,34,17,17,10,6,7,11,3,-5,62,45,90,55,64,49,2,0,2,7,5,2,3,0,3,4,2,2,44,23,21,24,10,14,53,55,52,167,77,90,74,35,39,93,42,51,120,64,56,7,5,2,7,3,4,0,2,-2,3,2,1,4,2,2,4,1,3,1.18,1.6,0.83,3.09,3.4,2.83,1.45,2,1,1.64,1.4,1.83,1.27,1.6,1,0.64,1,0.33,0.64,0.6,0.67,10,9,7,5,2,1,5,5,3,2,1,1,5,4,4,3,1,0,1,2,4,6,9,10,0,0,2,3,4,4,1,2,2,3,5,6,91,82,64,45,18,9,100,100,60,40,20,20,83,67,67,50,17,0,9,18,36,55,82,91,0,0,40,60,80,80,17,33,33,50,83,100,8,3,2,3,2,2,5,1,0,73,27,18,60,40,40,83,17,0,27,40,17,27,18,0,33,64,100,33,27,0,50,36,40,33,4,2,2,36,40,33,7,3,4,64,60,67,3,2,1,27,40,17,27,40,17,36,40,33,36,20,50,4.00,4.60,3.50,2.18,2,2.33,82,55,55,55,36,18,9,0,1.78,1.86,1.72,1.71,1.73,1.69,91,1,1,1,2,3,4,2,1,1,2,0,0,2,4,4,2,1,3,27,40,17,45,20,67,0
Italy National Team,Italy,2020,Italy,10,5,5,0,10,5,5,0,0,0,0,0,0,3,3,3,1,0,0,2,37,4,33,41,23,18,21,16,2,2,19,14,24,21,28,225,225,225,6,3,3,4,2,2,0,0,0,8,4,4,72,34,38,12,4,8,65,66,65,224,119,105,94,42,52,130,77,53,100,52,48,16,9,7,2,1,1,14,8,6,6,3,3,3,1,2,1,1,0,2.1,2,2.2,4.1,4.6,3.6,3.7,4.2,3.2,0.4,0.4,0.4,1.8,2,1.6,1.6,1.8,1.4,0.2,0.2,0.2,10,10,8,4,3,2,5,5,3,2,2,2,5,5,5,2,1,0,0,0,2,6,7,8,0,0,2,3,3,3,0,0,0,3,4,5,100,100,80,40,30,20,100,100,60,40,40,40,100,100,100,40,20,0,0,0,20,60,70,80,0,0,40,60,60,60,0,0,0,60,80,100,8,5,3,4,2,2,4,3,1,80,50,30,80,40,40,80,60,20,100,100,100,0,60,60,60,40,40,40,0,0,0,80,80,80,8,4,4,80,80,80,3,2,1,30,40,20,1,0,1,10,0,20,60,60,60,30,20,40,10,20,0,7.20,6.80,7.60,1.2,0.8,1.60,80,70,70,50,50,50,10,10,2.68,2.65,2.71,1.10,1.10,1.09,180,4,1,5,5,2,2,4,10,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,10
Albania National Team,Albania,2020,Albania,10,5,5,0,4,2,2,1,1,0,5,2,3,1.3,1.4,1.2,4,0,0,34,16,14,2,30,16,14,8,8,8,6,0,2,56,56,56,64,56,75,3,1,2,3,2,1,4,2,2,5,3,2,38,23,15,23,9,14,55,57,53,132,80,52,50,26,24,82,54,28,116,48,68,6,2,4,7,4,3,-1,-2,1,3,1,2,3,2,1,4,2,2,1.2,1,1.4,3,3.2,2.8,1.6,1.6,1.6,1.4,1.6,1.2,1.3,1.2,1.4,0.6,0.4,0.8,0.7,0.8,0.6,10,8,5,4,2,1,5,5,2,2,1,1,5,3,3,2,1,0,0,2,5,6,8,9,0,0,3,3,4,4,0,2,2,3,4,5,100,80,50,40,20,10,100,100,40,40,20,20,100,60,60,40,20,0,0,20,50,60,80,90,0,0,60,60,80,80,0,40,40,60,80,100,8,4,1,4,2,0,4,2,1,80,40,10,80,40,0,80,40,20,40,40,40,-7,30,20,40,30,40,20,40,40,40,50,60,40,5,2,3,50,40,60,6,3,3,60,60,60,1,1,0,10,20,0,30,20,40,30,40,20,40,40,40,3.80,4.60,3.00,2.3,1.8,2.80,50,30,10,0,0,0,0,0,1.58,1.86,1.31,1.14,1.09,1.19,60,1,0,2,3,0,2,1,1,6,2,1,3,1,2,2,1,0,2,10,20,0,50,40,60,0
Belgium National Team,Belgium,2020,Belgium,10,5,5,0,10,5,5,0,0,0,0,0,0,3,3,3,1,0,0,1,40,3,37,43,26,17,24,16,2,1,22,15,23,19,28,300,225,450,7,3,4,3,2,1,0,0,0,9,4,5,87,59,28,6,3,3,62,66,58,211,127,84,105,63,42,106,64,42,109,51,58,25,15,10,2,2,0,23,13,10,10,5,5,0,0,0,0,0,0,3,3,3,4.3,5.2,3.4,4,4.8,3.2,0.3,0.4,0.2,2.7,3.4,2,2.5,3,2,0.2,0.4,0,10,10,8,6,3,2,5,5,5,3,2,2,5,5,3,3,1,0,0,0,2,4,7,8,0,0,0,2,3,3,0,0,2,2,4,5,100,100,80,60,30,20,100,100,100,60,40,40,100,100,60,60,20,0,0,0,20,40,70,80,0,0,0,40,60,60,0,0,40,40,80,100,10,7,5,5,4,3,5,3,2,100,70,50,100,80,60,100,60,40,100,100,100,-7,70,60,80,30,40,20,0,0,0,90,80,100,8,3,5,80,60,100,0,0,0,0,0,0,2,2,0,20,40,0,100,100,100,0,0,0,0,0,0,8.70,11.80,5.60,0.6,0.6,0.60,80,80,70,60,50,40,40,30,2.70,3.29,2.12,0.86,0.61,1.11,180,2,6,3,6,9,4,2,2,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10
Bulgaria National Team,Bulgaria,2020,Bulgaria,9,5,4,0,1,1,0,3,1,2,5,3,2,0.67,0.8,0.5,4,0,0,41,7,20,-13,27,18,9,5,2,13,7,-8,-5,115,90,180,41,35,51,2,1,1,5,3,2,3,1,2,3,1,2,40,26,14,17,5,12,44,46,42,81,41,40,34,19,15,47,22,25,103,55,48,3,1,2,8,6,2,-5,-5,0,1,0,1,5,3,2,3,2,1,0.89,0.6,1.25,3,3.6,2.25,0.78,1,0.5,2.22,2.6,1.75,1.22,1.4,1,0.33,0.2,0.5,0.89,1.2,0.5,8,7,5,4,2,1,5,4,3,3,2,1,3,3,2,1,0,0,1,2,4,5,7,8,0,1,2,2,3,4,1,1,2,3,4,4,89,78,56,44,22,11,100,80,60,60,40,20,75,75,50,25,0,0,11,22,44,56,78,89,0,20,40,40,60,80,25,25,50,75,100,100,6,3,1,3,2,1,3,1,0,67,33,11,60,40,20,75,25,0,11,20,0,6,22,20,25,56,60,50,33,20,50,33,20,50,4,2,2,44,40,50,6,4,2,67,80,50,2,1,1,22,20,25,11,0,25,56,60,50,33,40,25,4.44,5.20,3.50,1.89,1,3.00,89,89,78,67,44,33,22,0,0.97,0.95,1.00,1.79,1.71,1.89,67,1,0,0,1,1,2,0,0,2,1,4,1,1,5,1,3,2,2,33,20,50,56,60,50,0
Kosovo National Team,Kosovo,2020,Kosovo,9,4,5,0,3,2,1,2,1,1,4,1,3,1.22,1.75,0.8,3,0,0,36,14,18,-4,32,11,21,5,9,6,12,-1,-3,58,72,50,45,60,38,1,1,0,7,2,5,1,1,0,5,1,4,48,29,19,22,8,14,50,51,49,114,62,52,47,21,26,67,41,26,125,58,67,7,3,4,11,3,8,-4,0,-4,2,1,1,3,1,2,4,2,2,1,1,1,3.56,2.75,4.2,1.56,1.25,1.8,2,1.5,2.4,2,1.5,2.4,0.78,0.75,0.8,1.22,0.75,1.6,9,9,6,3,2,1,4,4,2,1,0,0,5,5,4,2,2,1,0,0,3,6,7,8,0,0,2,3,4,4,0,0,1,3,3,4,100,100,67,33,22,11,100,100,50,25,0,0,100,100,80,40,40,20,0,0,33,67,78,89,0,0,50,75,100,100,0,0,20,60,60,80,8,5,2,4,2,0,4,3,2,89,56,22,100,50,0,80,60,40,33,50,20,3,11,25,0,78,50,100,11,25,0,56,25,80,3,1,2,33,25,40,3,2,1,33,50,20,4,1,3,44,25,60,22,25,20,33,25,40,44,50,40,5.33,7.25,3.80,2.44,2,2.80,78,78,67,67,44,44,22,0,1.52,1.73,1.35,1.53,1.23,1.76,133,2,2,2,1,2,1,3,0,1,1,3,0,4,3,1,1,3,2,22,25,20,44,25,60,0
Estonia National Team,Estonia,2020,Estonia,8,4,4,0,0,0,0,1,0,1,7,4,3,0.13,0,0.25,5,0,0,51,2,26,-24,28,13,15,2,0,11,15,-9,-15,360,180,0,28,33,24,1,0,1,2,2,0,6,2,4,1,1,0,19,12,7,9,6,3,37,39,36,67,36,31,23,14,9,44,22,22,65,35,30,1,1,0,8,1,7,-7,0,-7,1,1,0,4,2,2,3,1,2,0.88,1.25,0.5,3.5,3.25,3.75,0.25,0.5,0,3.25,2.75,3.75,1.13,0.5,1.75,0.13,0.25,0,1,0.25,1.75,7,7,6,3,2,1,4,4,4,1,0,0,3,3,2,2,2,1,1,1,2,5,6,7,0,0,0,3,4,4,1,1,2,2,2,3,88,88,75,38,25,13,100,100,100,25,0,0,75,75,50,50,50,25,12,12,25,62,75,87,0,0,0,75,100,100,25,25,50,50,50,75,4,2,1,2,0,0,2,2,1,50,25,13,50,0,0,50,50,25,0,0,0,58,13,0,25,25,50,0,75,50,100,13,25,0,5,3,2,63,75,50,7,3,4,88,75,100,0,0,0,0,0,0,13,25,0,50,50,50,38,25,50,2.38,3.00,1.75,1.13,1.5,0.75,88,75,75,63,38,13,13,0,0.81,0.91,0.71,2.52,2.13,2.91,100,0,0,1,0,0,1,0,0,0,2,4,1,1,2,3,2,7,4,13,0,25,88,100,75,0
Azerbaijan National Team,Azerbaijan,2020,Azerbaijan,8,4,4,0,0,0,0,1,1,0,7,3,4,0.13,0.25,0,5,0,0,52,5,18,-13,23,14,9,3,2,11,7,-8,-5,143,120,180,40,33,51,0,0,0,5,3,2,3,1,2,1,0,1,23,18,5,24,12,12,41,45,37,69,42,27,24,14,10,45,28,17,85,40,45,2,1,1,11,7,4,-9,-6,-3,0,0,0,1,0,1,7,4,3,0.13,0,0.25,2.88,3.5,2.25,0.63,0.75,0.5,2.25,2.75,1.75,1.63,2,1.25,0.25,0.25,0.25,1.38,1.75,1,8,7,4,2,1,1,4,4,2,2,1,1,4,3,2,0,0,0,0,1,4,6,7,7,0,0,2,2,3,3,0,1,2,4,4,4,100,88,50,25,13,13,100,100,50,50,25,25,100,75,50,0,0,0,0,12,50,75,87,87,0,0,50,50,75,75,0,25,50,100,100,100,8,3,1,4,2,1,4,1,0,100,38,13,100,50,25,100,25,0,0,0,0,-2,0,0,0,63,75,50,38,25,50,13,0,25,0,0,0,0,0,0,6,3,3,75,75,75,2,1,1,25,25,25,0,0,0,13,0,25,88,100,75,2.88,4.50,1.25,3,3,3.00,75,63,50,38,25,25,25,25,0.88,1.09,0.67,2.26,2.26,2.27,75,0,1,1,0,0,1,1,1,0,3,3,3,1,1,2,0,2,3,13,25,0,88,75,100,25
Wales National Team,Wales,2020,Wales,8,4,4,0,4,3,1,2,1,1,2,0,2,1.75,2.5,1,2,0,0,29,10,6,4,16,8,8,6,4,2,4,4,0,72,60,90,120,180,90,3,2,1,4,2,2,1,0,1,5,3,2,28,12,16,21,9,12,49,51,46,103,50,53,46,18,28,57,32,25,100,51,49,7,4,3,2,1,1,5,3,2,5,3,2,2,1,1,1,0,1,2.13,2.5,1.75,2,2,2,1.25,1.5,1,0.75,0.5,1,1.13,1.25,1,0.88,1,0.75,0.25,0.25,0.25,8,6,2,0,0,0,4,3,1,0,0,0,4,3,1,0,0,0,0,2,6,8,8,8,0,1,3,4,4,4,0,1,3,4,4,4,100,75,25,0,0,0,100,75,25,0,0,0,100,75,25,0,0,0,0,25,75,100,100,100,0,25,75,100,100,100,0,25,75,100,100,100,7,2,0,4,1,0,3,1,0,88,25,0,100,25,0,75,25,0,50,75,25,27,38,50,25,50,50,50,13,0,25,63,75,50,6,3,3,75,75,75,2,0,2,25,0,50,1,1,0,13,25,0,63,75,50,25,25,25,13,0,25,3.50,3.00,4.00,2.63,2.25,3.00,50,38,38,25,13,13,13,13,1.58,1.49,1.69,1.23,1.07,1.38,25,2,1,2,1,2,0,0,1,1,1,1,0,0,1,2,0,1,0,25,25,25,25,0,50,13
