team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Germany National Team,Germany,2022,Germany,10,5,5,0,9,4,5,0,0,0,1,1,0,2.7,2.4,3,1,0,0,1,36,4,32,40,24,16,21,15,3,1,18,14,25,21,30,225,150,450,7,3,4,3,2,1,0,0,0,8,3,5,72,28,44,12,8,4,76,77,74,231,114,117,102,55,47,129,59,70,81,38,43,16,10,6,2,2,0,14,8,6,7,3,4,1,0,1,2,2,0,2.2,1.8,2.6,4,4.8,3.2,3.6,4.2,3,0.4,0.6,0.2,1.8,2.4,1.2,1.6,2,1.2,0.2,0.4,0,10,9,8,5,3,2,5,5,5,2,2,2,5,4,3,3,1,0,0,1,2,5,7,8,0,0,0,3,3,3,0,1,2,2,4,5,100,90,80,50,30,20,100,100,100,40,40,40,100,80,60,60,20,0,0,10,20,50,70,80,0,0,0,60,60,60,0,20,40,40,80,100,9,5,2,5,3,2,4,2,0,90,50,20,100,60,40,80,40,0,90,80,100,-17,70,60,80,30,40,20,0,0,0,80,60,100,8,3,5,80,60,100,3,2,1,30,40,20,0,0,0,0,0,0,70,60,80,10,0,20,20,40,0,7.20,5.60,8.80,1.2,1.6,0.80,80,60,50,20,20,20,20,10,2.93,3.00,2.85,0.53,0.60,0.45,150,4,5,3,1,6,4,3,4,6,1,0,0,0,1,1,0,0,1,0,0,0,10,20,0,10
England National Team,England,2022,England,10,5,5,0,8,4,4,2,1,1,0,0,0,2.6,2.6,2.6,1,0,0,3,39,3,36,42,19,23,17,22,2,1,15,21,23,26,20,300,225,450,7,3,4,3,2,1,0,0,0,9,4,5,56,31,25,13,3,10,73,73,74,162,87,75,80,40,40,82,47,35,88,41,47,20,11,9,1,1,0,19,10,9,7,4,3,3,1,2,0,0,0,2.4,2.6,2.2,4.2,3.8,4.6,3.9,3.4,4.4,0.3,0.4,0.2,2.1,2.4,1.8,2,2.2,1.8,0.1,0.2,0,10,10,7,6,4,1,5,5,4,3,2,0,5,5,3,3,2,1,0,0,3,4,6,9,0,0,1,2,3,5,0,0,2,2,3,4,100,100,70,60,40,10,100,100,80,60,40,0,100,100,60,60,40,20,0,0,30,40,60,90,0,0,20,40,60,100,0,0,40,40,60,80,8,5,3,5,3,2,3,2,1,80,50,30,100,60,40,60,40,20,80,80,80,-23,70,60,80,30,40,20,0,0,0,90,80,100,9,4,5,90,80,100,2,0,2,20,0,40,1,1,0,10,20,0,70,80,60,30,20,40,0,0,0,5.60,6.20,5.00,1.3,0.6,2.00,40,30,20,10,0,0,0,0,1.96,2.05,1.85,0.35,0.33,0.37,170,2,6,3,7,2,4,4,6,5,0,0,1,0,0,1,0,0,1,20,20,20,0,0,0,0
Republic of Ireland National Team,Republic of Ireland,2022,Republic of Ireland,8,4,4,0,2,0,2,3,3,0,3,1,2,1.13,0.75,1.5,3,0,0,35,11,8,3,19,5,14,2,9,3,5,-1,4,65,180,40,90,120,72,3,1,2,4,2,2,2,2,0,4,0,4,37,16,21,19,10,9,48,54,41,101,53,48,41,17,24,60,36,24,102,51,51,4,0,4,3,2,1,1,-2,3,2,0,2,4,2,2,2,2,0,1.25,0.5,2,2.38,1.25,3.5,1.38,0.5,2.25,1,0.75,1.25,0.88,0.5,1.25,0.5,0,1,0.38,0.5,0.25,7,6,4,1,1,0,3,2,0,0,0,0,4,4,4,1,1,0,1,2,4,7,7,8,1,2,4,4,4,4,0,0,0,3,3,4,88,75,50,13,13,0,75,50,0,0,0,0,100,100,100,25,25,0,12,25,50,87,87,100,25,50,100,100,100,100,0,0,0,75,75,100,5,2,0,2,0,0,3,2,0,63,25,0,50,0,0,75,50,0,25,0,50,-20,38,25,50,50,50,50,25,50,0,50,0,100,5,2,3,63,50,75,5,4,1,63,100,25,1,0,1,13,0,25,25,0,50,50,50,50,25,50,0,4.63,4.00,5.25,2.38,2.5,2.25,100,88,63,63,50,50,25,25,1.28,1.30,1.27,1.39,1.17,1.61,75,1,1,0,1,1,0,1,1,5,0,1,0,1,1,0,1,1,3,38,75,0,38,25,50,25
Greece National Team,Greece,2022,Greece,8,4,4,0,2,1,1,4,2,2,2,1,1,1.25,1.25,1.25,3,0,0,33,8,8,0,16,8,8,4,4,4,4,0,0,90,90,90,90,90,90,1,0,1,5,3,2,2,1,1,5,3,2,32,19,13,22,10,12,47,50,44,86,49,37,37,19,18,49,30,19,99,54,45,2,1,1,2,1,1,0,0,0,2,1,1,4,2,2,2,1,1,1.25,1.25,1.25,2,2,2,1,1,1,1,1,1,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,8,7,1,0,0,0,4,3,1,0,0,0,4,4,0,0,0,0,0,1,7,8,8,8,0,1,3,4,4,4,0,0,4,4,4,4,100,88,13,0,0,0,100,75,25,0,0,0,100,100,0,0,0,0,0,12,87,100,100,100,0,25,75,100,100,100,0,0,100,100,100,100,4,0,0,2,0,0,2,0,0,50,0,0,50,0,0,50,0,0,25,25,25,0,13,0,25,63,75,50,25,25,25,63,75,50,6,3,3,75,75,75,6,3,3,75,75,75,0,0,0,0,0,0,25,25,25,50,50,50,25,25,25,4.00,4.75,3.25,2.75,2.5,3.00,88,63,63,25,25,25,25,13,1.07,1.23,0.92,1.09,1.26,0.92,50,0,0,0,0,2,1,1,2,2,0,0,1,1,0,1,1,3,1,50,50,50,25,25,25,13
Armenia National Team,Armenia,2022,Armenia,10,5,5,0,3,2,1,3,1,2,4,2,2,1.2,1.4,1,4,0,0,31,9,20,-11,29,19,10,7,2,12,8,-5,-6,100,64,225,45,38,56,3,1,2,4,3,1,4,1,3,5,3,2,43,22,21,19,6,13,45,46,43,132,71,61,49,31,18,83,40,43,114,47,67,2,1,1,9,4,5,-7,-3,-4,2,1,1,4,2,2,4,2,2,1,1,1,2.9,3.8,2,0.9,1.4,0.4,2,2.4,1.6,1.1,1,1.2,0.2,0.2,0.2,0.9,0.8,1,9,7,4,4,4,1,5,5,3,3,3,0,4,2,1,1,1,1,1,3,6,6,6,9,0,0,2,2,2,5,1,3,4,4,4,4,90,70,40,40,40,10,100,100,60,60,60,0,80,40,20,20,20,20,10,30,60,60,60,90,0,0,40,40,40,100,20,60,80,80,80,80,6,3,1,3,2,0,3,1,1,60,30,10,60,40,0,60,20,20,30,40,20,18,30,20,40,40,60,20,40,20,60,50,60,40,6,3,3,60,60,60,8,4,4,80,80,80,0,0,0,0,0,0,20,20,20,40,40,40,40,40,40,4.30,4.40,4.20,1.9,1.2,2.60,80,80,70,60,40,10,10,10,1.36,1.56,1.15,1.38,1.35,1.41,80,0,0,0,1,1,3,0,1,3,1,2,2,2,3,1,3,4,2,30,20,40,40,40,40,0
Hungary National Team,Hungary,2022,Hungary,10,5,5,0,5,2,3,2,1,1,3,2,1,1.7,1.4,2,4,0,0,22,19,13,6,32,18,14,9,10,9,4,0,6,47,50,45,69,50,113,2,1,1,5,2,3,3,2,1,7,3,4,50,24,26,24,13,11,58,59,57,122,59,63,54,29,25,68,30,38,118,58,60,9,5,4,1,0,1,8,5,3,6,3,3,4,2,2,0,0,0,2.2,2.2,2.2,3.2,3.6,2.8,1.9,1.8,2,1.3,1.8,0.8,1,1,1,0.9,1,0.8,0.1,0,0.2,10,8,7,4,2,1,5,4,4,3,1,1,5,4,3,1,1,0,0,2,3,6,8,9,0,1,1,2,4,4,0,1,2,4,4,5,100,80,70,40,20,10,100,80,80,60,20,20,100,80,60,20,20,0,0,20,30,60,80,90,0,20,20,40,80,80,0,20,40,80,80,100,7,3,0,3,2,0,4,1,0,70,30,0,60,40,0,80,20,0,50,40,60,-22,20,20,20,50,40,60,30,40,20,70,60,80,9,5,4,90,100,80,3,2,1,30,40,20,1,0,1,10,0,20,60,60,60,40,40,40,0,0,0,5.00,4.80,5.20,2.4,2.6,2.20,60,60,50,40,30,20,10,10,1.27,1.33,1.21,0.91,0.87,0.94,90,3,2,2,1,1,3,0,3,4,0,0,0,1,0,2,4,1,5,20,20,20,30,40,20,10
Cyprus National Team,Cyprus,2022,Cyprus,10,5,5,0,1,1,0,2,2,0,7,2,5,0.5,1,0,5,0,0,44,4,21,-17,25,10,15,3,1,7,14,-4,-13,225,150,450,43,64,32,2,2,0,2,1,1,7,3,4,2,2,0,26,13,13,17,9,8,37,38,35,92,61,31,32,21,11,60,40,20,99,64,35,2,2,0,5,2,3,-3,0,-3,2,2,0,3,1,2,5,2,3,0.9,1.4,0.4,2.5,2,3,0.4,0.6,0.2,2.1,1.4,2.8,0.7,0.8,0.6,0.2,0.4,0,0.5,0.4,0.6,9,7,5,2,1,1,4,3,2,1,0,0,5,4,3,1,1,1,1,3,5,8,9,9,1,2,3,4,5,5,0,1,2,4,4,4,90,70,50,20,10,10,80,60,40,20,0,0,100,80,60,20,20,20,10,30,50,80,90,90,20,40,60,80,100,100,0,20,40,80,80,80,7,0,0,4,0,0,3,0,0,70,0,0,80,0,0,60,0,0,10,20,0,42,20,40,0,20,20,20,70,60,80,20,40,0,5,3,2,50,60,40,8,3,5,80,60,100,0,0,0,0,0,0,20,40,0,30,20,40,50,40,60,2.60,2.60,2.60,1.7,1.8,1.60,70,50,40,20,0,0,0,0,0.74,1.00,0.47,1.61,1.41,1.81,80,1,0,0,0,1,0,0,1,1,2,0,0,1,4,6,1,2,5,20,40,0,70,40,100,0
Israel National Team,Israel,2022,Israel,10,5,5,0,5,3,2,1,1,0,4,1,3,1.6,2,1.2,4,0,0,24,23,21,2,44,19,25,11,12,8,13,3,-1,39,41,38,43,56,35,1,0,1,7,4,3,2,1,1,7,4,3,33,22,11,17,7,10,51,53,50,117,65,52,56,28,28,61,37,24,108,52,56,12,6,6,7,2,5,5,4,1,7,4,3,1,0,1,2,1,1,2.2,2.4,2,4.4,3.8,5,2.3,2.2,2.4,2.1,1.6,2.6,1.9,1.6,2.2,1.2,1.2,1.2,0.7,0.4,1,10,10,8,7,6,2,5,5,3,2,2,1,5,5,5,5,4,1,0,0,2,3,4,8,0,0,2,3,3,4,0,0,0,0,1,4,100,100,80,70,60,20,100,100,60,40,40,20,100,100,100,100,80,20,0,0,20,30,40,80,0,0,40,60,60,80,0,0,0,0,20,80,10,5,3,5,1,1,5,4,2,100,50,30,100,20,20,100,80,40,50,60,40,10,10,0,20,70,80,60,20,20,20,70,80,60,5,3,2,50,60,40,2,1,1,20,20,20,3,1,2,30,20,40,70,80,60,10,0,20,20,20,20,3.30,4.40,2.20,1.7,1.4,2.00,70,50,50,30,30,20,10,0,1.19,1.29,1.10,1.60,1.47,1.72,100,2,2,2,3,4,5,2,1,2,0,1,3,1,2,5,3,2,4,10,20,0,40,20,60,0
Italy National Team,Italy,2022,Italy,9,5,4,0,4,2,2,4,2,2,1,1,0,1.78,1.6,2,2,0,0,25,13,3,10,16,12,4,9,4,3,0,6,4,63,50,90,273,150,0,6,2,4,2,2,0,3,1,2,5,3,2,65,34,31,11,4,7,67,69,64,182,104,78,66,33,33,116,71,45,95,46,49,9,8,1,2,2,0,7,6,1,3,2,1,6,3,3,0,0,0,1.67,1.8,1.5,1.78,2.4,1,1.44,1.8,1,0.33,0.6,0,1.22,2,0.25,1,1.6,0.25,0.22,0.4,0,7,6,1,1,1,0,5,4,1,1,1,0,2,2,0,0,0,0,2,3,8,8,8,9,0,1,4,4,4,5,2,2,4,4,4,4,78,67,11,11,11,0,100,80,20,20,20,0,50,50,0,0,0,0,22,33,89,89,89,100,0,20,80,80,80,100,50,50,100,100,100,100,5,4,1,4,4,1,1,0,0,56,44,11,80,80,20,25,0,0,44,40,50,-29,67,40,100,22,40,0,33,20,50,56,60,50,7,3,4,78,60,100,4,1,3,44,20,75,2,2,0,22,40,0,33,40,25,67,60,75,0,0,0,7.22,6.80,7.75,1.22,0.8,1.75,78,67,67,56,33,33,22,22,2.23,2.29,2.18,0.63,0.68,0.57,44,0,4,2,2,2,1,0,0,2,0,1,0,1,0,0,0,0,1,44,40,50,11,20,0,22
Albania National Team,Albania,2022,Albania,10,5,5,0,6,3,3,0,0,0,4,2,2,1.8,1.8,1.8,3,0,0,20,12,12,0,24,10,14,7,5,3,9,4,-4,75,64,90,75,150,50,6,3,3,1,0,1,3,2,1,6,3,3,52,26,26,29,11,18,54,52,55,142,69,73,47,20,27,95,49,46,132,65,67,3,1,2,8,1,7,-5,0,-5,2,1,1,5,3,2,3,1,2,1.1,1.2,1,2.4,2,2.8,1.2,1.4,1,1.2,0.6,1.8,1.1,0.4,1.8,0.3,0.2,0.4,0.8,0.2,1.4,10,5,3,3,3,0,5,2,1,1,1,0,5,3,2,2,2,0,0,5,7,7,7,10,0,3,4,4,4,5,0,2,3,3,3,5,100,50,30,30,30,0,100,40,20,20,20,0,100,60,40,40,40,0,0,50,70,70,70,100,0,60,80,80,80,100,0,40,60,60,60,100,5,2,2,2,0,0,3,2,2,50,20,20,40,0,0,60,40,40,60,60,60,34,60,60,60,10,0,20,30,40,20,60,60,60,7,4,3,70,80,60,7,4,3,70,80,60,1,0,1,10,0,20,20,20,20,50,60,40,30,20,40,5.20,5.20,5.20,2.9,2.2,3.60,50,40,30,20,20,20,10,10,1.41,1.33,1.48,0.72,0.66,0.77,70,0,0,1,1,1,1,3,3,2,1,2,1,2,2,1,1,1,1,0,0,0,40,40,40,10
Belgium National Team,Belgium,2022,Belgium,8,4,4,0,6,4,2,2,0,2,0,0,0,2.5,3,2,1,0,0,13,25,6,19,31,19,12,17,8,2,4,15,4,29,21,45,120,180,90,3,2,1,5,2,3,0,0,0,5,3,2,46,24,22,12,4,8,70,69,72,129,69,60,65,39,26,64,30,34,70,35,35,13,9,4,3,1,2,10,8,2,6,4,2,2,0,2,0,0,0,2.5,3,2,3.88,4.75,3,3.13,4.25,2,0.75,0.5,1,2,2.5,1.5,1.63,2.25,1,0.38,0.25,0.5,8,7,5,4,2,2,4,4,4,3,1,1,4,3,1,1,1,1,0,1,3,4,6,6,0,0,0,1,3,3,0,1,3,3,3,3,100,88,63,50,25,25,100,100,100,75,25,25,100,75,25,25,25,25,0,12,37,50,75,75,0,0,0,25,75,75,0,25,75,75,75,75,7,5,3,4,3,2,3,2,1,88,63,38,100,75,50,75,50,25,75,100,50,35,38,50,25,63,50,75,0,0,0,63,75,50,5,3,2,63,75,50,1,0,1,13,0,25,3,1,2,38,25,50,75,100,50,25,0,50,0,0,0,5.75,6.00,5.50,1.5,1,2.00,75,63,50,38,25,25,13,0,1.86,2.00,1.72,0.80,0.76,0.84,138,1,4,4,2,3,3,3,4,1,2,0,0,1,1,0,1,0,1,25,0,50,0,0,0,0
Bulgaria National Team,Bulgaria,2022,Bulgaria,8,4,4,0,2,2,0,2,0,2,4,2,2,1,1.5,0.5,4,0,0,39,6,14,-8,20,10,10,4,2,6,8,-2,-6,120,90,180,51,60,45,2,1,1,4,2,2,3,1,2,1,1,0,24,19,5,18,8,10,39,43,34,69,43,26,26,17,9,43,26,17,92,52,40,1,0,1,7,5,2,-6,-5,-1,0,0,0,4,1,3,4,3,1,0.5,0.25,0.75,2.5,2.5,2.5,0.75,1,0.5,1.75,1.5,2,1,1.25,0.75,0.13,0,0.25,0.88,1.25,0.5,7,6,4,3,0,0,4,3,2,1,0,0,3,3,2,2,0,0,1,2,4,5,8,8,0,1,2,3,4,4,1,1,2,2,4,4,88,75,50,38,0,0,100,75,50,25,0,0,75,75,50,50,0,0,12,25,50,62,100,100,0,25,50,75,100,100,25,25,50,50,100,100,5,2,1,3,1,1,2,1,0,63,25,13,75,25,25,50,25,0,25,50,0,24,25,25,25,50,50,50,38,25,50,13,25,0,3,1,2,38,25,50,7,4,3,88,100,75,1,0,1,13,0,25,0,0,0,50,25,75,50,75,25,3.00,4.75,1.25,2.25,2,2.50,88,88,75,75,50,50,38,38,0.67,0.90,0.43,1.72,1.41,2.02,100,0,0,0,1,1,1,2,0,1,2,3,0,1,2,1,0,1,4,25,0,50,50,50,50,25
Kosovo National Team,Kosovo,2022,Kosovo,8,4,4,0,1,0,1,2,1,1,5,3,2,0.63,0.25,1,5,0,0,45,5,15,-10,20,10,10,2,3,8,7,-6,-4,143,180,120,48,45,51,1,0,1,4,2,2,3,2,1,1,0,1,23,15,8,23,13,10,41,47,34,78,42,36,24,10,14,54,32,22,104,49,55,2,1,1,9,5,4,-7,-4,-3,1,0,1,1,1,0,6,3,3,0.5,0.25,0.75,2.5,2.5,2.5,0.63,0.5,0.75,1.88,2,1.75,1.38,1.5,1.25,0.25,0.25,0.25,1.13,1.25,1,8,7,4,1,0,0,4,4,2,0,0,0,4,3,2,1,0,0,0,1,4,7,8,8,0,0,2,4,4,4,0,1,2,3,4,4,100,88,50,13,0,0,100,100,50,0,0,0,100,75,50,25,0,0,0,12,50,87,100,100,0,0,50,100,100,100,0,25,50,75,100,100,8,3,0,4,2,0,4,1,0,100,38,0,100,50,0,100,25,0,13,0,25,-14,13,0,25,50,50,50,38,50,25,13,0,25,1,0,1,13,0,25,6,3,3,75,75,75,1,1,0,13,25,0,13,0,25,13,25,0,75,75,75,2.88,3.75,2.00,2.88,3.25,2.50,75,50,38,25,25,0,0,0,0.81,0.89,0.73,1.72,1.31,2.13,38,0,1,0,0,1,0,1,1,1,0,2,1,4,2,0,2,2,2,25,25,25,63,75,50,0
Estonia National Team,Estonia,2022,Estonia,8,4,4,0,1,1,0,1,0,1,6,3,3,0.5,0.75,0.25,4,0,0,46,9,21,-12,30,18,12,6,3,12,9,-6,-6,80,60,120,34,30,40,2,1,1,4,2,2,3,1,2,4,3,1,31,20,11,19,7,12,35,38,32,76,44,32,31,14,17,45,30,15,117,46,71,3,2,1,9,7,2,-6,-5,-1,0,0,0,4,1,3,4,3,1,0.5,0.25,0.75,3.75,4.5,3,1.13,1.5,0.75,2.63,3,2.25,1.5,2.25,0.75,0.38,0.5,0.25,1.13,1.75,0.5,7,6,4,4,3,3,4,3,2,2,2,2,3,3,2,2,1,1,1,2,4,4,5,5,0,1,2,2,2,2,1,1,2,2,3,3,88,75,50,50,38,38,100,75,50,50,50,50,75,75,50,50,25,25,12,25,50,50,62,62,0,25,50,50,50,50,25,25,50,50,75,75,5,3,2,3,2,2,2,1,0,63,38,25,75,50,50,50,25,0,13,25,0,10,25,25,25,50,50,50,38,25,50,50,75,25,3,1,2,38,25,50,5,2,3,63,50,75,3,2,1,38,50,25,0,0,0,50,25,75,50,75,25,3.88,5.00,2.75,2.38,1.75,3.00,75,63,63,38,38,38,25,13,0.75,0.82,0.68,1.81,1.82,1.80,125,1,1,0,1,0,2,1,0,3,0,3,3,1,3,4,2,2,3,13,0,25,75,75,75,13
Azerbaijan National Team,Azerbaijan,2022,Azerbaijan,8,4,4,0,0,0,0,1,0,1,7,4,3,0.13,0,0.25,5,0,0,52,5,18,-13,23,13,10,2,3,11,7,-9,-4,143,180,120,40,33,51,0,0,0,5,2,3,3,2,1,1,0,1,20,14,6,18,10,8,42,41,43,72,39,33,25,11,14,47,28,19,92,57,35,2,0,2,9,5,4,-7,-5,-2,1,0,1,2,1,1,5,3,2,0.63,0.25,1,2.88,3.25,2.5,0.63,0.5,0.75,2.25,2.75,1.75,1.38,1.25,1.5,0.25,0,0.5,1.13,1.25,1,8,7,6,2,0,0,4,4,4,1,0,0,4,3,2,1,0,0,0,1,2,6,8,8,0,0,0,3,4,4,0,1,2,3,4,4,100,88,75,25,0,0,100,100,100,25,0,0,100,75,50,25,0,0,0,12,25,75,100,100,0,0,0,75,100,100,0,25,50,75,100,100,7,4,0,3,2,0,4,2,0,88,50,0,75,50,0,100,50,0,0,0,0,-22,0,0,0,63,50,75,38,50,25,13,0,25,2,1,1,25,25,25,6,4,2,75,100,50,1,0,1,13,0,25,13,0,25,25,25,25,63,75,50,2.50,3.50,1.50,2.25,2.5,2.00,75,63,38,38,25,13,0,0,0.68,0.70,0.64,2.25,2.05,2.45,63,0,0,0,0,2,1,1,0,1,2,1,3,3,0,1,1,2,5,13,0,25,88,100,75,0
Wales National Team,Wales,2022,Wales,10,6,4,0,6,4,2,3,2,1,1,0,1,2.1,2.33,1.75,2,0,0,12,17,10,7,27,13,14,10,7,3,7,7,0,53,54,51,90,180,51,4,3,1,6,3,3,1,1,0,7,4,3,40,24,16,19,11,8,46,44,50,128,73,55,56,34,22,72,39,33,95,57,38,8,5,3,4,1,3,4,4,0,4,3,1,4,3,1,1,0,1,1.78,2,1.33,2.7,2.17,3.5,1.7,1.67,1.75,1,0.5,1.75,1.33,1,2,0.89,0.83,1,0.44,0.17,1,9,6,5,4,2,1,5,3,2,1,1,1,4,3,3,3,1,0,1,4,5,6,8,9,1,3,4,5,5,5,0,1,1,1,3,4,90,60,50,40,20,10,83,50,33,17,17,17,100,75,75,75,25,0,10,40,50,60,80,90,17,50,67,83,83,83,0,25,25,25,75,100,7,4,1,4,2,0,3,2,1,78,44,11,67,33,0,100,67,33,60,67,50,24,40,50,25,60,50,75,10,17,0,70,67,75,6,5,1,67,83,33,2,2,0,22,33,0,3,1,2,33,17,67,44,50,33,44,50,33,11,0,33,4.00,4.00,4.00,1.9,1.83,2.00,80,80,50,10,10,0,0,0,1.33,1.32,1.36,1.17,1.30,0.99,90,2,2,1,3,1,1,1,1,2,0,1,2,1,1,0,1,1,1,30,33,25,10,0,25,0
