team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Iceland National Team,Iceland,2022,Iceland,8,2,6,0,2,0,2,2,1,1,4,1,3,1,0.5,1.17,0,0,0,38,5,14,-9,19,8,11,2,3,6,8,-4,-5,143,90,180,51,30,68,2,0,2,3,2,1,3,0,3,2,1,1,17,0,17,4,1,3,38,50,36,38,3,35,16,3,13,22,0,22,35,0,35,2,1,1,9,4,5,-7,-3,-4,0,0,0,3,1,2,4,1,3,0.43,0.5,0.4,2.38,4,1.83,0.63,1,0.5,1.75,3,1.33,1.57,2.5,1.2,0.29,0.5,0.2,1.29,2,1,8,4,2,2,2,1,2,2,1,1,1,1,6,2,1,1,1,0,0,4,6,6,6,7,0,0,1,1,1,1,0,4,5,5,5,6,100,50,25,25,25,13,100,100,50,50,50,50,100,33,17,17,17,0,0,50,75,75,75,87,0,0,50,50,50,50,0,67,83,83,83,100,6,4,1,2,2,1,4,2,0,86,57,14,100,100,50,80,40,0,25,0,33,-6,25,0,33,38,100,17,38,0,50,25,50,17,1,0,1,14,0,20,5,1,4,71,50,80,2,1,1,29,50,20,0,0,0,43,50,40,57,50,60,2.83,0.00,3.40,0.8,1,0.75,50,33,17,17,17,17,17,0,0.89,0.66,0.94,1.31,0.73,1.43,63,1,0,0,1,0,1,0,0,1,0,2,3,4,1,0,1,2,1,25,50,17,50,50,50,0
Georgia National Team,Georgia,2022,Georgia,3,0,3,0,1,0,1,1,0,1,1,0,1,1.33,0,1.33,0,0,0,95,1,3,-2,4,0,4,0,1,0,3,0,-2,273,0,273,90,0,90,2,0,2,0,0,0,2,0,2,1,0,1,7,0,7,6,0,6,46,0,46,18,0,18,9,0,9,9,0,9,18,0,18,0,0,0,2,0,2,-2,0,-2,0,0,0,2,0,2,1,0,1,0.67,0,0.67,1.33,0,1.33,0.33,0,0.33,1,0,1,0.67,0,0.67,0,0,0,0.67,0,0.67,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,2,3,3,3,0,0,0,0,0,0,1,2,2,3,3,3,67,33,33,0,0,0,0,0,0,0,0,0,67,33,33,0,0,0,33,67,67,100,100,100,0,0,0,0,0,0,33,67,67,100,100,100,1,1,0,0,0,0,1,1,0,33,33,0,0,0,0,33,33,0,33,0,33,0,67,0,67,0,0,0,67,0,67,33,0,33,2,0,2,67,0,67,3,0,3,100,0,100,0,0,0,0,0,0,0,0,0,67,0,67,33,0,33,2.33,0.00,2.33,2,0,2.00,100,100,67,0,0,0,0,0,0.63,0.00,0.97,1.53,0.00,1.87,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,33,0,33,33,0,33,0
Spain National Team,Spain,2022,Spain,3,2,1,0,3,2,1,0,0,0,0,0,0,3,3,3,0,0,0,31,10,2,8,12,8,4,7,3,1,1,6,2,27,26,30,134,180,90,1,1,0,2,1,1,0,0,0,3,2,1,12,10,2,1,0,1,79,83,73,52,35,17,23,16,7,29,19,10,27,17,10,3,2,1,0,0,0,3,2,1,2,1,1,1,1,0,0,0,0,2.33,2,3,4,4,4,3.33,3.5,3,0.67,0.5,1,1,1,1,1,1,1,0,0,0,3,3,3,2,1,0,2,2,2,1,1,0,1,1,1,1,0,0,0,0,0,1,2,3,0,0,0,1,1,2,0,0,0,0,1,1,100,100,100,67,33,0,100,100,100,50,50,0,100,100,100,100,0,0,0,0,0,33,67,100,0,0,0,50,50,100,0,0,0,0,100,100,2,1,0,1,1,0,1,0,0,67,33,0,50,50,0,100,0,0,100,100,100,15,33,50,0,67,50,100,0,0,0,100,100,100,3,2,1,100,100,100,1,1,0,33,50,0,0,0,0,0,0,0,67,50,100,33,50,0,0,0,0,4.00,5.00,2.00,0.33,0,1.00,33,33,0,0,0,0,0,0,2.41,2.52,2.19,0.69,0.48,1.13,100,0,1,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Luxembourg National Team,Luxembourg,2022,Luxembourg,4,3,1,0,0,0,0,2,2,0,2,1,1,0.5,0.67,0,0,0,0,136,3,6,-3,9,8,1,3,0,5,1,-2,-1,120,90,0,60,54,90,1,1,0,2,2,0,2,1,1,1,1,0,8,5,3,14,11,3,50,49,54,35,31,4,16,14,2,19,17,2,57,45,12,1,1,0,2,2,0,-1,-1,0,0,0,0,3,2,1,1,1,0,0.75,0.67,1,2.25,2.67,1,0.75,1,0,1.5,1.67,1,0.75,1,0,0.25,0.33,0,0.5,0.67,0,3,2,2,2,0,0,2,2,2,2,0,0,1,0,0,0,0,0,1,2,2,2,4,4,1,1,1,1,3,3,0,1,1,1,1,1,75,50,50,50,0,0,67,67,67,67,0,0,100,0,0,0,0,0,25,50,50,50,100,100,33,33,33,33,100,100,0,100,100,100,100,100,2,1,0,2,1,0,0,0,0,50,25,0,67,33,0,0,0,0,0,0,0,11,25,33,0,50,67,0,50,33,100,25,33,0,2,1,1,50,33,100,3,2,1,75,67,100,1,1,0,25,33,0,0,0,0,75,67,100,25,33,0,2.00,1.67,3.00,3.5,3.67,3.00,50,50,50,50,0,0,0,0,1.18,1.30,0.82,1.44,1.40,1.56,75,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,3,50,67,0,50,33,100,0
Norway National Team,Norway,2022,Norway,4,3,1,0,3,2,1,1,1,0,0,0,0,2.5,2.33,3,0,0,0,23,14,2,12,16,13,3,12,2,1,1,11,1,26,23,45,180,273,90,2,2,0,2,1,1,0,0,0,3,2,1,22,20,2,4,4,0,56,59,44,77,66,11,38,33,5,39,33,6,46,37,9,6,5,1,1,1,0,5,4,1,2,1,1,1,1,0,1,1,0,1.75,1.33,3,4,4.33,3,3.5,4,2,0.5,0.33,1,1.75,2,1,1.5,1.67,1,0.25,0.33,0,4,4,2,1,1,1,3,3,1,1,1,1,1,1,1,0,0,0,0,0,2,3,3,3,0,0,2,2,2,2,0,0,0,1,1,1,100,100,50,25,25,25,100,100,33,33,33,33,100,100,100,0,0,0,0,0,50,75,75,75,0,0,67,67,67,67,0,0,0,100,100,100,3,1,1,2,1,1,1,0,0,75,25,25,67,33,33,100,0,0,75,67,100,24,50,67,0,50,33,100,0,0,0,75,67,100,3,2,1,75,67,100,2,2,0,50,67,0,0,0,0,0,0,0,50,33,100,25,33,0,25,33,0,5.50,6.67,2.00,1,1.33,0.00,100,75,50,50,25,25,0,0,2.59,2.95,1.50,0.89,0.68,1.52,200,0,0,3,1,3,1,0,3,3,0,0,0,1,0,0,1,0,0,25,33,0,0,0,0,0
Moldova National Team,Moldova,2022,Moldova,4,3,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,161,3,14,-11,17,13,4,3,0,10,4,-7,-4,120,90,0,26,27,23,0,0,0,2,2,0,2,1,1,1,1,0,11,11,0,5,3,2,45,45,0,17,17,0,10,10,0,7,7,0,21,21,0,2,2,0,7,5,2,-5,-3,-2,1,1,0,0,0,0,3,2,1,0.75,1,0,4.25,4.33,4,0.75,1,0,3.5,3.33,4,2.25,2.33,2,0.5,0.67,0,1.75,1.67,2,4,4,4,3,2,0,3,3,3,2,2,0,1,1,1,1,0,0,0,0,0,1,2,4,0,0,0,1,1,3,0,0,0,0,1,1,100,100,100,75,50,0,100,100,100,67,67,0,100,100,100,100,0,0,0,0,0,25,50,100,0,0,0,33,33,100,0,0,0,0,100,100,4,4,1,3,3,1,1,1,0,100,100,25,100,100,33,100,100,0,0,0,0,19,0,0,0,50,67,0,50,33,100,25,33,0,0,0,0,0,0,0,3,2,1,75,67,100,1,1,0,25,33,0,25,33,0,0,0,0,75,67,100,3.67,3.67,0.00,1.67,1.5,2.00,100,67,33,0,0,0,0,0,0.29,0.74,0.00,1.31,1.81,0.00,50,1,1,0,0,0,0,0,0,1,1,1,1,3,2,1,1,2,2,0,0,0,100,100,100,0
Slovenia National Team,Slovenia,2022,Slovenia,4,1,3,0,2,1,1,2,0,2,0,0,0,2,3,1.67,0,0,0,43,4,2,2,6,1,5,1,3,0,2,1,1,90,90,90,180,0,134,2,1,1,2,0,2,1,0,1,2,1,1,18,5,13,10,2,8,50,57,47,39,14,25,19,8,11,20,6,14,58,13,45,3,1,2,1,0,1,2,1,1,2,1,1,1,0,1,1,0,1,1.75,3,1.33,1.5,1,1.67,1,1,1,0.5,0,0.67,1,1,1,0.75,1,0.67,0.25,0,0.33,3,2,1,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,1,2,3,4,4,4,0,1,1,1,1,1,1,1,2,3,3,3,75,50,25,0,0,0,100,0,0,0,0,0,67,67,33,0,0,0,25,50,75,100,100,100,0,100,100,100,100,100,33,33,67,100,100,100,3,1,0,1,0,0,2,1,0,75,25,0,100,0,0,67,33,0,50,100,33,50,50,100,33,50,0,67,25,0,33,50,100,33,3,1,2,75,100,67,2,0,2,50,0,67,0,0,0,0,0,0,50,100,33,25,0,33,25,0,33,4.50,5.00,4.33,2.5,2,2.67,100,100,75,50,50,25,0,0,1.22,1.96,0.97,1.61,1.49,1.64,50,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50,0,67,0,0,0,0
Armenia National Team,Armenia,2022,Armenia,4,1,3,0,1,1,0,1,0,1,2,0,2,1,3,0.33,0,0,0,93,3,13,-10,16,1,15,1,2,0,13,1,-11,120,90,134,28,0,21,1,1,0,1,0,1,2,0,2,2,1,1,13,1,12,7,0,7,43,44,43,35,11,24,15,5,10,20,6,14,50,13,37,2,1,1,6,0,6,-4,1,-5,2,1,1,0,0,0,2,0,2,1.5,3,1,4,1,5,0.75,1,0.67,3.25,0,4.33,2,1,2.33,0.5,1,0.33,1.5,0,2,4,3,2,2,1,1,1,0,0,0,0,0,3,3,2,2,1,1,0,1,2,2,3,3,0,1,1,1,1,1,0,0,1,1,2,2,100,75,50,50,25,25,100,0,0,0,0,0,100,100,67,67,33,33,0,25,50,50,75,75,0,100,100,100,100,100,0,0,33,33,67,67,4,1,1,1,0,0,3,1,1,100,25,25,100,0,0,100,33,33,25,100,0,67,25,100,0,25,0,33,50,0,67,50,100,33,2,1,1,50,100,33,2,0,2,50,0,67,0,0,0,0,0,0,50,100,33,0,0,0,50,0,67,3.25,1.00,4.00,1.75,0,2.33,100,100,50,25,25,25,0,0,1.10,1.30,1.03,2.05,1.14,2.35,125,0,1,1,0,0,0,0,0,1,0,0,4,1,1,1,2,1,3,25,0,33,50,0,67,0
Albania National Team,Albania,2022,Albania,6,4,2,0,1,1,0,3,2,1,2,1,1,1,1.25,0.5,0,0,0,77,5,6,-1,11,6,5,3,2,3,3,0,-1,108,120,90,90,120,60,3,3,0,3,1,2,2,2,0,2,2,0,21,19,2,7,6,1,45,52,18,64,59,5,26,24,2,38,35,3,67,52,15,2,2,0,2,2,0,0,0,0,1,1,0,3,2,1,1,1,0,1.2,1.25,1,1.83,1.5,2.5,0.83,0.75,1,1,0.75,1.5,0.8,1,0,0.4,0.5,0,0.4,0.5,0,4,4,2,1,0,0,2,2,1,1,0,0,2,2,1,0,0,0,2,2,4,5,6,6,2,2,3,3,4,4,0,0,1,2,2,2,67,67,33,17,0,0,50,50,25,25,0,0,100,100,50,0,0,0,33,33,67,83,100,100,50,50,75,75,100,100,0,0,50,100,100,100,2,1,1,2,1,1,0,0,0,40,20,20,50,25,25,0,0,0,17,25,0,8,50,75,0,50,25,100,33,50,0,33,50,0,4,3,1,80,75,100,3,2,1,60,50,100,1,1,0,20,25,0,20,25,0,60,50,100,20,25,0,4.20,4.75,2.00,1.4,1.5,1.00,80,60,20,0,0,0,0,0,1.62,1.86,0.64,1.27,1.09,2.01,67,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,50,50,50,33,25,50,0
Belgium National Team,Belgium,2022,Belgium,3,2,1,0,1,1,0,1,0,1,1,1,0,1.33,1.5,1,0,0,0,101,6,4,2,10,6,4,4,2,2,2,2,0,45,45,45,68,90,45,1,1,0,2,1,1,0,0,0,2,1,1,15,13,2,0,0,0,66,68,64,30,22,8,10,7,3,20,15,5,32,20,12,3,2,1,2,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1.33,1.5,1,3.33,3,4,2,2,2,1.33,1,2,1.67,1.5,2,1,1,1,0.67,0.5,1,3,3,3,1,0,0,2,2,2,0,0,0,1,1,1,1,0,0,0,0,0,2,3,3,0,0,0,2,2,2,0,0,0,0,1,1,100,100,100,33,0,0,100,100,100,0,0,0,100,100,100,100,0,0,0,0,0,67,100,100,0,0,0,100,100,100,0,0,0,0,100,100,3,2,0,2,1,0,1,1,0,100,67,0,100,50,0,100,100,0,33,50,0,13,33,50,0,67,50,100,0,0,0,67,50,100,1,1,0,33,50,0,1,1,0,33,50,0,1,0,1,33,0,100,33,50,0,33,0,100,33,50,0,5.00,6.50,2.00,0,0,0.00,100,100,33,33,33,0,0,0,1.27,1.42,0.96,1.22,1.21,1.26,100,0,3,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,1,33,0,100,33,50,0,0
Slovakia National Team,Slovakia,2022,Slovakia,4,1,3,0,1,0,1,2,1,1,1,0,1,1.25,1,1.33,0,0,0,79,4,4,0,8,0,8,0,4,0,4,0,0,90,0,68,90,0,68,2,1,1,1,0,1,2,1,1,2,0,2,13,5,8,10,0,10,50,43,53,33,11,22,17,5,12,16,6,10,54,9,45,2,0,2,0,0,0,2,0,2,2,0,2,2,1,1,0,0,0,2,1,2.33,2,0,2.67,1,0,1.33,1,0,1.33,0.5,0,0.67,0.5,0,0.67,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,3,3,1,1,0,0,1,1,3,3,4,4,1,1,1,1,1,1,0,0,2,2,3,3,75,75,25,25,0,0,0,0,0,0,0,0,100,100,33,33,0,0,25,25,75,75,100,100,100,100,100,100,100,100,0,0,67,67,100,100,2,0,0,0,0,0,2,0,0,50,0,0,0,0,0,67,0,0,25,0,33,0,50,100,33,25,0,33,50,100,33,50,0,67,4,1,3,100,100,100,2,1,1,50,100,33,0,0,0,0,0,0,50,0,67,50,100,33,0,0,0,3.25,5.00,2.67,2.5,0,3.33,100,75,75,75,50,50,50,25,1.04,1.26,0.97,2.07,2.34,1.97,25,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,50,100,33,25,0,33,25
Bosnia-Herzegovina National Team,Bosnia-Herzegovina,2022,Bosnia and Herzegovina,2,2,0,0,1,1,0,0,0,0,1,1,0,1.5,1.5,0,0,0,0,124,1,1,0,2,2,0,1,0,1,0,0,0,180,180,0,180,180,0,1,1,0,0,0,0,1,1,0,1,1,0,7,7,0,1,1,0,52,52,0,21,21,0,10,10,0,11,11,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,50,0,0,0,0,50,50,0,50,50,0,2,2,0,100,100,0,2,2,0,100,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,3.50,3.50,0.00,0.5,0.5,0.00,50,50,50,0,0,0,0,0,1.16,1.66,0.00,0.25,0.75,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50,50,0,0
Bangladesh National Team,Bangladesh,2022,Bangladesh,5,1,4,0,1,0,1,2,1,1,2,0,2,1,1,1,0,0,0,78,2,5,-3,7,0,7,0,2,0,5,0,-3,225,0,180,90,0,72,3,1,2,1,0,1,3,1,2,1,0,1,6,0,6,4,0,4,51,0,51,22,0,22,12,0,12,10,0,10,0,0,0,1,0,1,3,0,3,-2,0,-2,1,0,1,2,1,1,1,0,1,1.25,1,1.33,1.4,0,1.75,0.4,0,0.5,1,0,1.25,1,0,1.33,0.25,0,0.33,0.75,0,1,3,2,1,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,2,3,4,4,5,5,1,1,1,1,1,1,1,2,3,3,4,4,60,40,20,20,0,0,0,0,0,0,0,0,75,50,25,25,0,0,40,60,80,80,100,100,100,100,100,100,100,100,25,50,75,75,100,100,2,1,1,0,0,0,2,1,1,50,25,25,0,0,0,67,33,33,20,0,25,0,60,100,50,20,0,25,60,100,50,20,0,25,3,1,2,75,100,67,3,1,2,75,100,67,0,0,0,0,0,0,25,0,33,50,100,33,25,0,33,2.00,0.00,2.00,1.33,0,1.33,33,33,33,33,33,0,0,0,0.70,0.00,1.04,0.96,0.00,1.30,40,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,40,100,25,40,0,50,0
Qatar National Team,Qatar,2022,Qatar,8,8,0,0,4,4,0,3,3,0,1,1,0,1.88,1.88,0,0,0,0,4,10,7,3,17,17,0,10,0,7,0,3,0,72,72,0,102,102,0,3,3,0,4,4,0,2,2,0,3,3,0,19,19,0,5,5,0,43,43,0,43,43,0,18,18,0,25,25,0,20,20,0,3,3,0,1,1,0,2,2,0,2,2,0,2,2,0,1,1,0,1.6,1.6,0,2.13,2.13,0,1.25,1.25,0,0.88,0.88,0,0.8,0.8,0,0.6,0.6,0,0.2,0.2,0,7,6,3,1,0,0,7,6,3,1,0,0,0,0,0,0,0,0,1,2,5,7,8,8,1,2,5,7,8,8,0,0,0,0,0,0,88,75,38,13,0,0,88,75,38,13,0,0,0,0,0,0,0,0,12,25,62,87,100,100,12,25,62,87,100,100,0,0,0,0,0,0,3,1,0,3,1,0,0,0,0,60,20,0,60,20,0,0,0,0,50,50,0,0,38,38,0,50,50,0,25,25,0,38,38,0,4,4,0,80,80,0,3,3,0,60,60,0,0,0,0,0,0,0,40,40,0,40,40,0,20,20,0,4.75,4.75,0.00,1.67,1.67,0.00,75,75,50,50,25,25,0,0,0.99,1.24,0.00,0.95,1.20,0.00,100,0,0,1,2,0,2,1,1,0,0,0,0,1,0,1,0,1,0,38,38,0,13,13,0,0
Syria National Team,Syria,2022,Syria,5,4,1,0,2,2,0,0,0,0,3,2,1,1.2,1.5,0,0,0,0,73,3,5,-2,8,6,2,3,0,3,2,0,-2,150,120,0,90,120,45,1,1,0,1,1,0,3,2,1,2,2,0,20,18,2,2,2,0,52,55,48,33,19,14,13,7,6,20,12,8,0,0,0,1,1,0,3,1,2,-2,0,-2,1,1,0,1,1,0,2,1,1,1,1.33,0,1.6,1.5,2,0.6,0.75,0,1,0.75,2,1,0.67,2,0.25,0.33,0,0.75,0.33,2,5,2,1,0,0,0,4,1,1,0,0,0,1,1,0,0,0,0,0,3,4,5,5,5,0,3,3,4,4,4,0,0,1,1,1,1,100,40,20,0,0,0,100,25,25,0,0,0,100,100,0,0,0,0,0,60,80,100,100,100,0,75,75,100,100,100,0,0,100,100,100,100,3,1,0,2,0,0,1,1,0,75,25,0,67,0,0,100,100,0,40,50,0,25,20,25,0,20,25,0,60,50,100,40,50,0,2,2,0,50,67,0,3,2,1,75,67,100,0,0,0,0,0,0,25,33,0,25,33,0,50,33,100,5.00,6.00,2.00,1,1,0.00,100,100,50,50,25,25,25,25,1.26,1.13,1.52,1.38,1.22,1.73,20,1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,60,50,100,25
Iraq National Team,Iraq,2022,Iraq,6,3,3,0,3,2,1,2,1,1,1,0,1,1.83,2.33,1.33,0,0,0,15,6,6,0,12,7,5,5,1,2,4,3,-3,90,54,273,90,134,68,3,1,2,2,2,0,2,0,2,3,2,1,11,6,5,4,0,4,39,51,31,28,15,13,17,10,7,11,5,6,19,0,19,4,3,1,2,1,1,2,2,0,3,2,1,1,0,1,1,0,1,2,3,1.33,2,2.33,1.67,1,1.67,0.33,1,0.67,1.33,1.2,2,0.67,0.8,1.5,0.33,0.4,0.5,0.33,5,3,2,2,0,0,3,2,1,1,0,0,2,1,1,1,0,0,1,3,4,4,6,6,0,1,2,2,3,3,1,2,2,2,3,3,83,50,33,33,0,0,100,67,33,33,0,0,67,33,33,33,0,0,17,50,67,67,100,100,0,33,67,67,100,100,33,67,67,67,100,100,4,1,1,2,1,1,2,0,0,80,20,20,100,50,50,67,0,0,50,67,33,50,50,33,67,33,67,0,33,0,67,50,67,33,3,1,2,60,50,67,2,0,2,40,0,67,1,1,0,20,50,0,60,100,33,20,0,33,20,0,33,2.20,3.00,1.67,1.33,0,2.00,80,60,40,40,40,40,40,40,0.86,1.21,0.64,1.47,1.27,1.61,33,0,2,2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,33,33,33,17,0,33,20
Uzbekistan National Team,Uzbekistan,2022,Uzbekistan,6,5,1,0,4,3,1,1,1,0,1,1,0,2.17,2,3,0,0,0,7,12,5,7,17,15,2,10,2,5,0,5,2,45,45,45,108,90,0,3,2,1,3,3,0,1,1,0,4,3,1,14,14,0,4,3,1,52,52,0,49,49,0,26,26,0,23,23,0,21,21,0,6,5,1,1,1,0,5,4,1,4,3,1,1,1,0,1,1,0,2.17,2,3,2.83,3,2,2,2,2,0.83,1,0,1.17,1.2,1,1,1,1,0.17,0.2,0,5,5,3,2,1,1,4,4,3,2,1,1,1,1,0,0,0,0,1,1,3,4,5,5,1,1,2,3,4,4,0,0,1,1,1,1,83,83,50,33,17,17,80,80,60,40,20,20,100,100,0,0,0,0,17,17,50,67,83,83,20,20,40,60,80,80,0,0,100,100,100,100,5,2,0,4,2,0,1,0,0,83,33,0,80,40,0,100,0,0,67,60,100,-10,50,40,100,50,60,0,17,20,0,67,60,100,5,4,1,83,80,100,2,2,0,33,40,0,0,0,0,0,0,0,67,60,100,17,20,0,17,20,0,3.50,3.50,0.00,0.8,0.75,1.00,75,50,25,25,0,0,0,0,1.41,1.67,0.00,0.94,1.19,0.00,67,0,1,2,2,1,1,1,2,2,1,0,0,0,0,1,0,1,2,17,20,0,17,20,0,0
